model_type,fusion_type,alpha,expert_id,model_architecture,test_type,attack_type,corruption_type,severity_level,epsilon,accuracy,loss,correct_predictions,total_predictions,timestamp
expert_1,TransformerBase,1.0,1,DenseNet121,corruption,N/A,frost,1,N/A,48.7,2.0211418203160734,4870,10000,2025-09-09 00:01:09
expert_1,TransformerBase,1.0,1,DenseNet121,corruption,N/A,frost,2,N/A,41.34,2.337829481197309,4134,10000,2025-09-09 00:01:09
expert_1,TransformerBase,1.0,1,DenseNet121,corruption,N/A,frost,3,N/A,32.41,2.7276879624475407,3241,10000,2025-09-09 00:01:09
expert_1,TransformerBase,1.0,1,DenseNet121,corruption,N/A,frost,4,N/A,23.59,3.1369172349760803,2359,10000,2025-09-09 00:01:09
expert_1,TransformerBase,1.0,1,DenseNet121,corruption,N/A,frost,5,N/A,17.91,3.501690469210661,1791,10000,2025-09-09 00:01:09
expert_1,TransformerBase,1.0,1,DenseNet121,corruption,N/A,fog,1,N/A,46.02,2.1449178819414936,4602,10000,2025-09-09 00:01:09
expert_1,TransformerBase,1.0,1,DenseNet121,corruption,N/A,fog,2,N/A,33.09,2.6868589980692805,3309,10000,2025-09-09 00:01:09
expert_1,TransformerBase,1.0,1,DenseNet121,corruption,N/A,fog,3,N/A,21.74,3.266705395300177,2174,10000,2025-09-09 00:01:09
expert_1,TransformerBase,1.0,1,DenseNet121,corruption,N/A,fog,4,N/A,13.64,3.775542295431789,1364,10000,2025-09-09 00:01:09
expert_1,TransformerBase,1.0,1,DenseNet121,corruption,N/A,fog,5,N/A,9.36,4.189545106284226,936,10000,2025-09-09 00:01:09
expert_1,TransformerBase,1.0,1,DenseNet121,corruption,N/A,brightness,1,N/A,51.04,1.8988202070888085,5104,10000,2025-09-09 00:01:09
expert_1,TransformerBase,1.0,1,DenseNet121,corruption,N/A,brightness,2,N/A,50.41,1.9242261059676544,5041,10000,2025-09-09 00:01:09
expert_1,TransformerBase,1.0,1,DenseNet121,corruption,N/A,brightness,3,N/A,49.66,1.9589685759966886,4966,10000,2025-09-09 00:01:09
expert_1,TransformerBase,1.0,1,DenseNet121,corruption,N/A,brightness,4,N/A,48.76,2.0024956328959407,4876,10000,2025-09-09 00:01:09
expert_1,TransformerBase,1.0,1,DenseNet121,corruption,N/A,brightness,5,N/A,47.6,2.05633918695812,4760,10000,2025-09-09 00:01:09
expert_1,TransformerBase,1.0,1,DenseNet121,corruption,N/A,contrast,1,N/A,51.16,1.894468465937844,5116,10000,2025-09-09 00:01:09
expert_1,TransformerBase,1.0,1,DenseNet121,corruption,N/A,contrast,2,N/A,50.99,1.9065527674518055,5099,10000,2025-09-09 00:01:09
expert_1,TransformerBase,1.0,1,DenseNet121,corruption,N/A,contrast,3,N/A,50.31,1.9269689804391017,5031,10000,2025-09-09 00:01:09
expert_1,TransformerBase,1.0,1,DenseNet121,corruption,N/A,contrast,4,N/A,49.82,1.9525089656250387,4982,10000,2025-09-09 00:01:09
expert_1,TransformerBase,1.0,1,DenseNet121,corruption,N/A,contrast,5,N/A,49.21,1.9806970176817495,4921,10000,2025-09-09 00:01:09
expert_1,TransformerBase,1.0,1,DenseNet121,corruption,N/A,elastic_transform,1,N/A,12.77,3.8780258064028583,1277,10000,2025-09-09 00:01:09
expert_1,TransformerBase,1.0,1,DenseNet121,corruption,N/A,elastic_transform,2,N/A,3.96,5.100155051750473,396,10000,2025-09-09 00:01:09
expert_1,TransformerBase,1.0,1,DenseNet121,corruption,N/A,elastic_transform,3,N/A,2.57,5.431591052043287,257,10000,2025-09-09 00:01:09
expert_1,TransformerBase,1.0,1,DenseNet121,corruption,N/A,elastic_transform,4,N/A,2.15,5.50533094889001,215,10000,2025-09-09 00:01:09
expert_1,TransformerBase,1.0,1,DenseNet121,corruption,N/A,elastic_transform,5,N/A,1.91,5.494110173816923,191,10000,2025-09-09 00:01:09
expert_1,TransformerBase,1.0,1,DenseNet121,corruption,N/A,pixelate,1,N/A,3.37,5.712818688984159,337,10000,2025-09-09 00:01:09
expert_1,TransformerBase,1.0,1,DenseNet121,corruption,N/A,pixelate,2,N/A,2.81,5.563840878160694,281,10000,2025-09-09 00:01:09
expert_1,TransformerBase,1.0,1,DenseNet121,corruption,N/A,pixelate,3,N/A,2.0,6.0098866450635695,200,10000,2025-09-09 00:01:09
expert_1,TransformerBase,1.0,1,DenseNet121,corruption,N/A,pixelate,4,N/A,1.55,6.034941950930825,155,10000,2025-09-09 00:01:09
